NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy
95725,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, without video",95830,Insertion by physician or other qualified health care professional of sphenoidal electrodes for electroencephalographic (EEG) recording,39.17481662
95725,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, without video",95953,"Monitoring for localization of cerebral seizure focus by computerized portable 16 or more channel EEG, electroencephalographic (EEG) recording and interpretation, each 24 hours, unattended",36.40502218
95725,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, without video",95813,Electroencephalogram (EEG) extended monitoring; greater than 1 hour,35.97594213
95725,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, without video",95822,Electroencephalogram (EEG); recording in coma or sleep only,35.89083134
95725,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, without video",95816,Electroencephalogram (EEG); including recording awake and drowsy,35.52300164
95725,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, without video",95819,Electroencephalogram (EEG); including recording awake and asleep,35.52300164
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",93224,"External electrocardiographic recording up to 48 hours by continuous rhythm recording and storage; includes recording, scanning analysis with report, review and interpretation by a physician or other qualified health care professional",43.70247197
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95957,"Digital analysis of electroencephalogram (EEG) (eg, for epileptic spike analysis)",41.53857642
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",93227,External electrocardiographic recording up to 48 hours by continuous rhythm recording and storage; review and interpretation by a physician or other qualified health care professional,40.5014882
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95827,Electroencephalogram (EEG); all night recording,39.74007833
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95830,Insertion by physician or other qualified health care professional of sphenoidal electrodes for electroencephalographic (EEG) recording,39.27521716
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95953,"Monitoring for localization of cerebral seizure focus by computerized portable 16 or more channel EEG, electroencephalographic (EEG) recording and interpretation, each 24 hours, unattended",36.49832406
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95813,Electroencephalogram (EEG) extended monitoring; greater than 1 hour,36.06814433
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95822,Electroencephalogram (EEG); recording in coma or sleep only,35.9828154
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95819,Electroencephalogram (EEG); including recording awake and asleep,35.614043
95726,"Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG recording, with video (VEEG)",95816,Electroencephalogram (EEG); including recording awake and drowsy,35.614043
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",96151,"Health and behavior assessment (eg, health-focused clinical interview, behavioral observations, psychophysiological monitoring, health-oriented questionnaires), each 15 minutes face-to-face with the patient; re-assessment",68.16623968
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",96150,"Health and behavior assessment (eg, health-focused clinical interview, behavioral observations, psychophysiological monitoring, health-oriented questionnaires), each 15 minutes face-to-face with the patient; initial assessment",64.06396402
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",D0191,ASSESSMENT OF A PATIENT,27.80493746
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",H0031,"MENTAL HEALTH ASSESSMENT, BY NON-PHYSICIAN",27.79231257
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",H2012,"BEHAVIORAL HEALTH DAY TREATMENT, PER HOUR",26.21662922
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",96130,"Psychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; first hour",25.5271199
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",96132,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; first hour",25.5067465
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",G0507,"CARE MANAGEMENT SERVICES FOR BEHAVIORAL HEALTH CONDITIONS, AT LEAST 20 MINUTES OF CLINICAL STAFF TIME, DIRECTED BY A PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL, PER CALENDAR MONTH, WITH THE FOLLOWING REQUIRED ELEMENTS: INITIAL ASSESSMENT OR FOLLOW-UP MONITORING, INCLUDING THE USE OF APPLICABLE VALIDATED RATING SCALES; BEHAVIORAL HEALTH CARE PLANNING IN RELATION TO BEHAVIORAL/PSYCHIATRIC HEALTH PROBLEMS, INCLUDING REVISION FOR PATIENTS WHO ARE NOT PROGRESSING OR WHOSE STATUS CHANGES; FACILITATING AND COORDINATING TREATMENT SUCH AS PSYCHOTHERAPY, PHARMACOTHERAPY, COUNSELING AND/OR PSYCHIATRIC CONSULTATION; AND CONTINUITY OF CARE WITH A DESIGNATED MEMBER OF THE CARE TEAM",25.46996185
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",99484,"Care management services for behavioral health conditions, at least 20 minutes of clinical staff time, directed by a physician or other qualified health care professional, per calendar month, with the following required elements: initial assessment or follow-up monitoring, including the use of applicable validated rating scales; behavioral health care planning in relation to behavioral/psychiatric health problems, including revision for patients who are not progressing or whose status changes; facilitating and coordinating treatment such as psychotherapy, pharmacotherapy, counseling and/or psychiatric consultation; and continuity of care with a designated member of the care team.",25.46996185
96156,"Health behavior assessment, or re-assessment (ie, health-focused clinical interview, behavioral observations, clinical decision making)",H1011,FAMILY ASSESSMENT BY LICENSED BEHAVIORAL HEALTH PROFESSIONAL FOR STATE DEFINED PURPOSES,25.31828065
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",85.16859971
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",69.47256409
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",67.90924497
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",67.29253416
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",97802,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes",62.93338769
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",97803,"Medical nutrition therapy; re-assessment and intervention, individual, face-to-face with the patient, each 15 minutes",54.75633831
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",0115T,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, initial 15 minutes, with assessment, and intervention if provided; initial encounter",51.15991915
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",90804,"Individual psychotherapy, insight oriented, behavior modifying and/or supportive, in an office or outpatient facility, approximately 20 to 30 minutes face-to-face with the patient;",47.92155711
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",99605,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, with assessment and intervention if provided; initial 15 minutes, new patient",47.75399335
96158,"Health behavior intervention, individual, face-to-face; initial 30 minutes",99606,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, with assessment and intervention if provided; initial 15 minutes, established patient",47.64476587
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",81.85644989
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0117T,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, initial 15 minutes, with assessment, and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",69.296684
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",99607,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, with assessment and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",68.37955006
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",68.10518446
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",66.57263505
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",65.96806253
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97802,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes",56.4067145
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0369T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; each additional 30 minutes of patient face-to-face time (List separately in addition to code for primary procedure),55.62110218
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97803,"Medical nutrition therapy; re-assessment and intervention, individual, face-to-face with the patient, each 15 minutes",55.16457106
96159,"Health behavior intervention, individual, face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0365T,"Adaptive behavior treatment by protocol, administered by technician, face-to-face with one patient; each additional 30 minutes of technician time (List separately in addition to code for primary procedure)",51.52618503
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",87.19256083
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",69.56659114
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",63.14702019
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",62.57355703
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",97158,"Group adaptive behavior treatment with protocol modification, administered by physician or other qualified health care professional, face-to-face with multiple patients, each 15 minutes",52.70794148
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",0366T,"Group adaptive behavior treatment by protocol, administered by technician, face-to-face with two or more patients; first 30 minutes of technician time",52.59088209
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",G0473,"FACE-TO-FACE BEHAVIORAL COUNSELING FOR OBESITY, GROUP (2-10), 30 MINUTES",52.26274629
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",97154,"Group adaptive behavior treatment by protocol, administered by technician under the direction of a physician or other qualified health care professional, face-to-face with two or more patients, each 15 minutes",51.67238022
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",0372T,"Adaptive behavior treatment social skills group, administered by physician or other qualified health care professional face-to-face with multiple patients",51.10783214
96164,"Health behavior intervention, group (2 or more patients), face-to-face; initial 30 minutes",97802,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes",50.07545659
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",83.76318292
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",69.74227822
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",63.30649495
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",62.73158354
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0117T,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, initial 15 minutes, with assessment, and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",61.38719758
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",99607,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, with assessment and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",60.09490764
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0367T,"Group adaptive behavior treatment by protocol, administered by technician, face-to-face with two or more patients; each additional 30 minutes of technician time (List separately in addition to code for primary procedure)",58.79087645
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0369T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; each additional 30 minutes of patient face-to-face time (List separately in addition to code for primary procedure),53.56238815
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97158,"Group adaptive behavior treatment with protocol modification, administered by physician or other qualified health care professional, face-to-face with multiple patients, each 15 minutes",52.00599471
96165,"Health behavior intervention, group (2 or more patients), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97154,"Group adaptive behavior treatment by protocol, administered by technician under the direction of a physician or other qualified health care professional, face-to-face with two or more patients, each 15 minutes",50.33070434
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",87.75770233
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",85.33528319
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",68.02684103
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",63.17087159
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",97156,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (with or without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes",57.76220005
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",97802,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes",56.33228453
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",0368T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; first 30 minutes of patient face-to-face time,50.13418413
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",96040,"Medical genetics and genetic counseling services, each 30 minutes face-to-face with patient/family",49.76398465
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",97803,"Medical nutrition therapy; re-assessment and intervention, individual, face-to-face with the patient, each 15 minutes",48.91661134
96167,"Health behavior intervention, family (with the patient present), face-to-face; initial 30 minutes",97157,"Multiple-family group adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present), face-to-face with multiple sets of guardians/caregivers, each 15 minutes",48.26517801
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",84.31989083
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",82.17832508
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",68.63989344
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",63.74016239
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0117T,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, initial 15 minutes, with assessment, and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",63.72022888
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",99607,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, with assessment and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",62.75612632
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0369T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; each additional 30 minutes of patient face-to-face time (List separately in addition to code for primary procedure),57.43934595
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97156,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (with or without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes",56.15214432
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97802,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes",52.03598862
96168,"Health behavior intervention, family (with the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",92608,"Evaluation for prescription for speech-generating augmentative and alternative communication device, face-to-face with the patient; each additional 30 minutes (List separately in addition to code for primary procedure)",51.23084388
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",87.97722465
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",85.34780174
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",67.41895109
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",62.60637474
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",97156,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (with or without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes",57.37933153
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",97802,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes",54.25829278
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",97157,"Multiple-family group adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present), face-to-face with multiple sets of guardians/caregivers, each 15 minutes",48.95061195
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",96040,"Medical genetics and genetic counseling services, each 30 minutes face-to-face with patient/family",47.80864645
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",0368T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; first 30 minutes of patient face-to-face time,47.29572508
96170,"Health behavior intervention, family (without the patient present), face-to-face; initial 30 minutes",97803,"Medical nutrition therapy; re-assessment and intervention, individual, face-to-face with the patient, each 15 minutes",46.94347287
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96155,"Health and behavior intervention, each 15 minutes, face-to-face; family (without the patient present)",84.53915613
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96154,"Health and behavior intervention, each 15 minutes, face-to-face; family (with the patient present)",82.39850647
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96152,"Health and behavior intervention, each 15 minutes, face-to-face; individual",68.19878488
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)",63.33054154
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0117T,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, initial 15 minutes, with assessment, and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",61.61810436
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",99607,"Medication therapy management service(s) provided by a pharmacist, individual, face-to-face with patient, with assessment and intervention if provided; each additional 15 minutes (List separately in addition to code for primary service)",60.50250142
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97156,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (with or without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes",55.90439793
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",0369T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; each additional 30 minutes of patient face-to-face time (List separately in addition to code for primary procedure),55.21187865
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",97802,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes",50.36882185
96171,"Health behavior intervention, family (without the patient present), face-to-face; each additional 15 minutes (List separately in addition to code for primary service)",92608,"Evaluation for prescription for speech-generating augmentative and alternative communication device, face-to-face with the patient; each additional 30 minutes (List separately in addition to code for primary procedure)",49.91613864
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",97127,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing and sequencing tasks), direct (one-on-one) patient contact",98.33401841
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",97532,"Development of cognitive skills to improve attention, memory, problem solving (includes compensatory training), direct (one-on-one) patient contact, each 15 minutes",46.21328139
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",G0515,"DEVELOPMENT OF COGNITIVE SKILLS TO IMPROVE ATTENTION, MEMORY, PROBLEM SOLVING (INCLUDES COMPENSATORY TRAINING), DIRECT (ONE-ON-ONE) PATIENT CONTACT, EACH 15 MINUTES",46.21328139
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",97530,"Therapeutic activities, direct (one-on-one) patient contact (use of dynamic activities to improve functional performance), each 15 minutes",27.75599254
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",97755,"Assistive technology assessment (eg, to restore, augment or compensate for existing function, optimize functional tasks and/or maximize environmental accessibility), direct one-on-one contact, with written report, each 15 minutes",27.31505318
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",97810,"Acupuncture, 1 or more needles; without electrical stimulation, initial 15 minutes of personal one-on-one contact with the patient",25.50508213
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",97813,"Acupuncture, 1 or more needles; with electrical stimulation, initial 15 minutes of personal one-on-one contact with the patient",25.37867593
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",96116,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, [eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities]), by physician or other qualified health care professional, both face-to-face time with the patient and time interpreting test results and preparing the report; first hour",24.82298516
97129,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes",96121,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, [eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities]), by physician or other qualified health care professional, both face-to-face time with the patient and time interpreting test results and preparing the report; each additional hour (List separately in addition to code for primary procedure)",24.38084709
