NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Rank,Comments
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",J9355,"INJECTION, TRASTUZUMAB, 10 MG",78.32434732348547,10,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",C9467,"Injection, rituximab and hyaluronidase, 10 mg",62.30321514886974,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",J9354,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",42.6615313522598,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",C9131,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",42.6615313522598,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",J3470,"INJECTION, HYALURONIDASE, UP TO 150 UNITS",41.32737780970747,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",J3473,"INJECTION, HYALURONIDASE, RECOMBINANT, 1 USP UNIT",38.95443111323137,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",J1575,"INJECTION, IMMUNE GLOBULIN/HYALURONIDASE, (HYQVIA), 100 MG IMMUNEGLOBULIN",35.42636010906327,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",G9835,TRASTUZUMAB ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,33.5582329391179,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",J0475,"INJECTION, BACLOFEN, 10 MG",32.885272578241,,Present in Autoproposal
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",G9837,TRASTUZUMAB NOT ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,32.60577598586951,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",J9355,"INJECTION, TRASTUZUMAB, 10 MG",79.55220792324062,10,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",Q5102,"INJECTION, INFLIXIMAB, BIOSIMILAR, 10 MG",62.89546769861728,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",J1745,"INJECTION, INFLIXIMAB, EXCLUDES BIOSIMILAR, 10 MG",55.772006488973894,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",Q5103,"Injection, infliximab-dyyb, biosimilar, (inflectra), 10 mg",45.19274436736246,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",Q5104,"Injection, infliximab-abda, biosimilar, (renflexis), 10 mg",45.19274436736246,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",C9131,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",43.33031973368501,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",J9354,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",43.33031973368501,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",G9835,TRASTUZUMAB ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,34.08431242054875,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",J0475,"INJECTION, BACLOFEN, 10 MG",33.40080231951371,,Present in Autoproposal
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",G9837,TRASTUZUMAB NOT ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,33.1169241668067,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",J9355,"INJECTION, TRASTUZUMAB, 10 MG",72.65256340847182,10,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",Q5102,"INJECTION, INFLIXIMAB, BIOSIMILAR, 10 MG",57.44047933262115,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",J1745,"INJECTION, INFLIXIMAB, EXCLUDES BIOSIMILAR, 10 MG",50.934843213498304,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",Q5103,"Injection, infliximab-dyyb, biosimilar, (inflectra), 10 mg",41.2731313368544,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",Q5104,"Injection, infliximab-abda, biosimilar, (renflexis), 10 mg",41.2731313368544,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",J9354,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",38.23793468972643,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",C9131,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",38.23793468972643,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",G9835,TRASTUZUMAB ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,35.493664217541834,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",G9837,TRASTUZUMAB NOT ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,34.4862754393069,,Present in Autoproposal
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mgÂ ",Q5110,"Injection, filgrastim-aafi, biosimilar, (nivestym), 1 microgram",31.607955658045757,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",J9355,"INJECTION, TRASTUZUMAB, 10 MG",79.55220792324062,10,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",Q5102,"INJECTION, INFLIXIMAB, BIOSIMILAR, 10 MG",62.89546769861728,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",J1745,"INJECTION, INFLIXIMAB, EXCLUDES BIOSIMILAR, 10 MG",55.772006488973894,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",Q5103,"Injection, infliximab-dyyb, biosimilar, (inflectra), 10 mg",45.19274436736246,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",Q5104,"Injection, infliximab-abda, biosimilar, (renflexis), 10 mg",45.19274436736246,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",C9131,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",43.33031973368501,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",J9354,"INJECTION, ADO-TRASTUZUMAB EMTANSINE, 1 MG",43.33031973368501,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",G9835,TRASTUZUMAB ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,34.08431242054875,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",J0475,"INJECTION, BACLOFEN, 10 MG",33.40080231951371,,Present in Autoproposal
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",G9837,TRASTUZUMAB NOT ADMINISTERED WITHIN 12 MONTHS OF DIAGNOSIS,33.1169241668067,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",J9310,"INJECTION, RITUXIMAB, 100 MG",65.62973540522488,10,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",C9467,"Injection, rituximab and hyaluronidase, 10 mg",64.76932437696836,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",Q5102,"INJECTION, INFLIXIMAB, BIOSIMILAR, 10 MG",60.77632636731241,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",J1745,"INJECTION, INFLIXIMAB, EXCLUDES BIOSIMILAR, 10 MG",53.892876427537274,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",Q5104,"Injection, infliximab-abda, biosimilar, (renflexis), 10 mg",43.67006211428052,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",Q5103,"Injection, infliximab-dyyb, biosimilar, (inflectra), 10 mg",43.67006211428052,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",J9355,"INJECTION, TRASTUZUMAB, 10 MG",32.27542678318424,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",J0475,"INJECTION, BACLOFEN, 10 MG",32.27542678318424,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",J9181,"INJECTION, ETOPOSIDE, 10 MG",31.962754991521457,,Present in Autoproposal
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",J9035,"INJECTION, BEVACIZUMAB, 10 MG",31.962754991521457,,Present in Autoproposal
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
