NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",56606,Biopsy of vulva or perineum (separate procedure); each separate additional lesion (List separately in addition to code for primary procedure),53.6984096294097
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),45.239676419460174
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",G0346,"EACH ADDITIONAL HOUR, UP TO EIGHT (8) HOURS (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",42.84193409941434
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",54505,"Biopsy of testis, incisional (separate procedure)",42.55738196162266
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",S2361,EACH ADDITIONAL CERVICAL VERTEBRAL BODY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),40.46299844115082
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",19084,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; each additional lesion, including ultrasound guidance (List separately in addition to code for primary procedure)",40.200496037374265
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",19082,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; each additional lesion, including stereotactic guidance (List separately in addition to code for primary procedure)",39.85758521620926
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",19086,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; each additional lesion, including magnetic resonance guidance (List separately in addition to code for primary procedure)",39.306319248577665
11107,"Incisional biopsy of skin (eg, wedge) (including simple closure, when performed); each separate/additional lesion (List separately in addition to code for primary procedure)",13102,"Repair, complex, trunk; each additional 5 cm or less (List separately in addition to code for primary procedure)",38.34187885428517
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",61316,Incision and subcutaneous placement of cranial bone graft (List separately in addition to code for primary procedure),39.09218235731865
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",27358,Excision or curettage of bone cyst or benign tumor of femur; with internal fixation (List in addition to code for primary procedure),36.484565212359335
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",20931,"Allograft, structural, for spine surgery only (List separately in addition to code for primary procedure)",36.462037557462665
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",26863,"Arthrodesis, interphalangeal joint, with or without internal fixation; with autograft (includes obtaining graft), each additional joint (List separately in addition to code for primary procedure)",34.18771279707371
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",20930,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",34.08535932844912
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",22841,Internal spinal fixation by wiring of spinous processes (List separately in addition to code for primary procedure),33.14766475804236
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),32.569208989771944
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",28555,"Open treatment of tarsal bone dislocation, includes internal fixation, when performed",32.428604683743366
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",26746,"Open treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint, includes internal fixation, when performed, each",31.837850564578734
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",26615,"Open treatment of metacarpal fracture, single, includes internal fixation, when performed, each bone",31.75896219334085
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",61316,Incision and subcutaneous placement of cranial bone graft (List separately in addition to code for primary procedure),39.09218235731865
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",27358,Excision or curettage of bone cyst or benign tumor of femur; with internal fixation (List in addition to code for primary procedure),36.484565212359335
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",20931,"Allograft, structural, for spine surgery only (List separately in addition to code for primary procedure)",36.462037557462665
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",26863,"Arthrodesis, interphalangeal joint, with or without internal fixation; with autograft (includes obtaining graft), each additional joint (List separately in addition to code for primary procedure)",34.18771279707371
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",20930,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",34.08535932844912
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",22841,Internal spinal fixation by wiring of spinous processes (List separately in addition to code for primary procedure),33.14766475804236
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),32.569208989771944
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",28555,"Open treatment of tarsal bone dislocation, includes internal fixation, when performed",32.428604683743366
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",26746,"Open treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint, includes internal fixation, when performed, each",31.837850564578734
20932,"Allograft, includes templating, cutting, placement and internal fixation, when performed; osteoarticular, including articular surface and contiguous bone (List separately in addition to code for primary procedure)",26615,"Open treatment of metacarpal fracture, single, includes internal fixation, when performed, each bone",31.75896219334085
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",20931,"Allograft, structural, for spine surgery only (List separately in addition to code for primary procedure)",44.21636312772753
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",43635,Vagotomy when performed with partial distal gastrectomy (List separately in addition to code[s] for primary procedure),43.14816578511435
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",26863,"Arthrodesis, interphalangeal joint, with or without internal fixation; with autograft (includes obtaining graft), each additional joint (List separately in addition to code for primary procedure)",41.45836121087749
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",20930,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",41.33424038715899
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",22841,Internal spinal fixation by wiring of spinous processes (List separately in addition to code for primary procedure),40.19712775151261
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),39.49565268274101
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",61316,Incision and subcutaneous placement of cranial bone graft (List separately in addition to code for primary procedure),39.49044291392947
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",64913,"Nerve repair; with nerve allograft, each additional strand (List separately in addition to code for primary procedure)",38.42818007762433
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",34808,Endovascular placement of iliac artery occlusion device (List separately in addition to code for primary procedure),37.97152253022309
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",27358,Excision or curettage of bone cyst or benign tumor of femur; with internal fixation (List in addition to code for primary procedure),37.49125214891354
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",20931,"Allograft, structural, for spine surgery only (List separately in addition to code for primary procedure)",44.21636312772753
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",43635,Vagotomy when performed with partial distal gastrectomy (List separately in addition to code[s] for primary procedure),43.14816578511435
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",26863,"Arthrodesis, interphalangeal joint, with or without internal fixation; with autograft (includes obtaining graft), each additional joint (List separately in addition to code for primary procedure)",41.45836121087749
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",20930,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",41.33424038715899
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",22841,Internal spinal fixation by wiring of spinous processes (List separately in addition to code for primary procedure),40.19712775151261
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),39.49565268274101
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",61316,Incision and subcutaneous placement of cranial bone graft (List separately in addition to code for primary procedure),39.49044291392947
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",64913,"Nerve repair; with nerve allograft, each additional strand (List separately in addition to code for primary procedure)",38.42818007762433
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",34808,Endovascular placement of iliac artery occlusion device (List separately in addition to code for primary procedure),37.97152253022309
20933,"Allograft, includes templating, cutting, placement and internal fixation, when performed; hemicortical intercalary, partial (ie, hemicylindrical) (List separately in addition to code for primary procedure)",27358,Excision or curettage of bone cyst or benign tumor of femur; with internal fixation (List in addition to code for primary procedure),37.49125214891354
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",20931,"Allograft, structural, for spine surgery only (List separately in addition to code for primary procedure)",44.225122551423915
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",26863,"Arthrodesis, interphalangeal joint, with or without internal fixation; with autograft (includes obtaining graft), each additional joint (List separately in addition to code for primary procedure)",41.466574264279345
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",20930,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",41.342428851770464
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",22841,Internal spinal fixation by wiring of spinous processes (List separately in addition to code for primary procedure),40.20509094994067
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),39.50347691638533
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",61316,Incision and subcutaneous placement of cranial bone graft (List separately in addition to code for primary procedure),39.49826611549948
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",64913,"Nerve repair; with nerve allograft, each additional strand (List separately in addition to code for primary procedure)",38.4357928410307
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",34808,Endovascular placement of iliac artery occlusion device (List separately in addition to code for primary procedure),37.979044828094544
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",27358,Excision or curettage of bone cyst or benign tumor of femur; with internal fixation (List in addition to code for primary procedure),37.49867930346109
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",G0346,"EACH ADDITIONAL HOUR, UP TO EIGHT (8) HOURS (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",37.4097581746079
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",20931,"Allograft, structural, for spine surgery only (List separately in addition to code for primary procedure)",44.225122551423915
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",26863,"Arthrodesis, interphalangeal joint, with or without internal fixation; with autograft (includes obtaining graft), each additional joint (List separately in addition to code for primary procedure)",41.466574264279345
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",20930,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",41.342428851770464
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",22841,Internal spinal fixation by wiring of spinous processes (List separately in addition to code for primary procedure),40.20509094994067
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),39.50347691638533
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",61316,Incision and subcutaneous placement of cranial bone graft (List separately in addition to code for primary procedure),39.49826611549948
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",64913,"Nerve repair; with nerve allograft, each additional strand (List separately in addition to code for primary procedure)",38.4357928410307
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",34808,Endovascular placement of iliac artery occlusion device (List separately in addition to code for primary procedure),37.979044828094544
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",27358,Excision or curettage of bone cyst or benign tumor of femur; with internal fixation (List in addition to code for primary procedure),37.49867930346109
20934,"Allograft, includes templating, cutting, placement and internal fixation, when performed; intercalary, complete (ie, cylindrical) (List separately in addition to code for primary procedure)",G0346,"EACH ADDITIONAL HOUR, UP TO EIGHT (8) HOURS (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",37.4097581746079
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,27370,Injection of contrast for knee arthrography,84.5653327807963
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,23350,Injection procedure for shoulder arthrography or enhanced CT/MRI shoulder arthrography,71.75833069035097
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,24220,Injection procedure for elbow arthrography,53.96264538580804
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,25246,Injection procedure for wrist arthrography,53.723433604640014
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,27648,Injection procedure for ankle arthrography,53.39691519939935
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,27095,Injection procedure for hip arthrography; with anesthesia,48.67152403763267
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,27093,Injection procedure for hip arthrography; without anesthesia,48.67152403763267
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,73580,"Radiologic examination, knee, arthrography, radiological supervision and interpretation",46.09983049305764
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,G9455,"PATIENT UNDERWENT ABDOMINAL IMAGING WITH ULTRASOUND, CONTRAST ENHANCED CT OR CONTRAST MRI FOR HCC",45.64439046801606
27369,Injection procedure for contrast knee arthrography or contrast enhanced CT/MRI knee arthrography,G0259,INJECTION PROCEDURE FOR SACROILIAC JOINT; ARTHROGRAPHY,45.52805425124023
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",58.505368170536855
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",50.61770251889763
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,34.21194673918542
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,32.64497827649925
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),32.045159671091724
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0389T,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report, leadless pacemaker system",31.637927426529117
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,30.784628219688457
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system",30.51588117417091
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0390T,"Peri-procedural device evaluation (in person) and programming of device system parameters before or after a surgery, procedure or test with analysis, review and report, leadless pacemaker system",30.47813140304509
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,30.397959812350393
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",58.505368170536855
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",50.61770251889763
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,34.21194673918542
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,32.64497827649925
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),32.045159671091724
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0389T,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report, leadless pacemaker system",31.637927426529117
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,30.784628219688457
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system",30.51588117417091
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0390T,"Peri-procedural device evaluation (in person) and programming of device system parameters before or after a surgery, procedure or test with analysis, review and report, leadless pacemaker system",30.47813140304509
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,30.397959812350393
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",58.505368170536855
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",50.61770251889763
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,34.21194673918542
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,32.64497827649925
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),32.045159671091724
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0389T,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report, leadless pacemaker system",31.637927426529117
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,30.784628219688457
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system",30.51588117417091
