HCPCS,LongDesc,SimCode,Sim_LongDesc
81218,"CEBPA (CCAAT/enhancer binding protein [C/EBP], alpha) (eg, acute myeloid leukemia), gene analysis, full gene sequence",81403,"Molecular pathology procedure, Level 4 (eg, analysis of single exon by DNA sequence analysis, analysis of >10 amplicons using multiplex PCR in 2 or more independent reactions, mutation scanning or duplication/deletion variants of 2-5 exons) ANG (angiogenin, ribonuclease, RNase A family, 5) (eg, amyotrophic lateral sclerosis), full gene sequence ARX (aristaless-related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), duplication/deletion analysis CEL (carboxyl ester lipase [bile salt-stimulated lipase]) (eg, maturity-onset diabetes of the young [MODY]), targeted sequence analysis of exon 11 (eg, c.1785delC, c.1686delT) CTNNB1 (catenin [cadherin-associated protein], beta 1, 88kDa) (eg, desmoid tumors), targeted sequence analysis (eg, exon 3) DAZ/SRY (deleted in azoospermia and sex determining region Y) (eg, male infertility), common deletions (eg, AZFa, AZFb, AZFc, AZFd) DNMT3A (DNA [cytosine-5-]-methyltransferase 3 alpha) (eg, acute myeloid leukemia), targeted sequence analysis (eg, exon 23) EPCAM (epithelial cell adhesion molecule) (eg, Lynch syndrome), duplication/deletion analysis F8 (coagulation factor VIII) (eg, hemophilia A), inversion analysis, intron 1 and intron 22A F12 (coagulation factor XII [Hageman factor]) (eg, angioedema, hereditary, type III; factor XII deficiency), targeted sequence analysis of exon 9 FGFR3 (fibroblast growth factor receptor 3) (eg, isolated craniosynostosis), targeted sequence analysis (eg, exon 7) (For targeted sequence analysis of multiple FGFR3 exons, use 81404) GJB1 (gap junction protein, beta 1) (eg, Charcot-Marie-Tooth X-linked), full gene sequence GNAQ (guanine nucleotide-binding protein G[q] subunit alpha) (eg, uveal melanoma), common variants (eg, R183, Q209) Human erythrocyte antigen gene analyses (eg, SLC14A1 [Kidd blood group], BCAM [Lutheran blood group], ICAM4 [Landsteiner-Wiener blood group], SLC4A1 [Diego blood group], AQP1 [Colton blood group], ERMAP [Scianna blood group]02PHOX2B (paired-like homeobox 2b) (eg, congenital central hypoventilation syndrome), duplication/deletion analysis PLN (phospholamban) (eg, dilated cardiomyopathy, hypertrophic cardiomyopathy), full gene sequence RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene) RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene), performed on cell-free fetal DNA in maternal blood (For human erythrocyte gene analysis of RHD, use a separate unit of 81403) SH2D1A (SH2 domain containing 1A) (eg, X-linked lymphoproliferative syndrome), duplication/deletion analysis TWIST1 (twist homolog 1 [Drosophila]) (eg, Saethre-Chotzen syndrome), duplication/deletion analysis UBA1 (ubiquitin-like modifier activating enzyme 1) (eg, spinal muscular atrophy, X-linked), targeted sequence analysis (eg, exon 15) VHL (von Hippel-Lindau tumor suppressor) (eg, von Hippel-Lindau familial cancer syndrome), deletion/duplication analysis VWF (von Willebrand factor) (eg, von Willebrand disease types 2A, 2B, 2M), targeted sequence analysis (eg, exon 28)"
81276,"KRAS (Kirsten rat sarcoma viral oncogene homolog) (eg, carcinoma) gene analysis; additional variant(s) (eg, codon 61, codon 146)",81403,"Molecular pathology procedure, Level 4 (eg, analysis of single exon by DNA sequence analysis, analysis of >10 amplicons using multiplex PCR in 2 or more independent reactions, mutation scanning or duplication/deletion variants of 2-5 exons) ANG (angiogenin, ribonuclease, RNase A family, 5) (eg, amyotrophic lateral sclerosis), full gene sequence ARX (aristaless-related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), duplication/deletion analysis CEL (carboxyl ester lipase [bile salt-stimulated lipase]) (eg, maturity-onset diabetes of the young [MODY]), targeted sequence analysis of exon 11 (eg, c.1785delC, c.1686delT) CTNNB1 (catenin [cadherin-associated protein], beta 1, 88kDa) (eg, desmoid tumors), targeted sequence analysis (eg, exon 3) DAZ/SRY (deleted in azoospermia and sex determining region Y) (eg, male infertility), common deletions (eg, AZFa, AZFb, AZFc, AZFd) DNMT3A (DNA [cytosine-5-]-methyltransferase 3 alpha) (eg, acute myeloid leukemia), targeted sequence analysis (eg, exon 23) EPCAM (epithelial cell adhesion molecule) (eg, Lynch syndrome), duplication/deletion analysis F8 (coagulation factor VIII) (eg, hemophilia A), inversion analysis, intron 1 and intron 22A F12 (coagulation factor XII [Hageman factor]) (eg, angioedema, hereditary, type III; factor XII deficiency), targeted sequence analysis of exon 9 FGFR3 (fibroblast growth factor receptor 3) (eg, isolated craniosynostosis), targeted sequence analysis (eg, exon 7) (For targeted sequence analysis of multiple FGFR3 exons, use 81404) GJB1 (gap junction protein, beta 1) (eg, Charcot-Marie-Tooth X-linked), full gene sequence GNAQ (guanine nucleotide-binding protein G[q] subunit alpha) (eg, uveal melanoma), common variants (eg, R183, Q209) Human erythrocyte antigen gene analyses (eg, SLC14A1 [Kidd blood group], BCAM [Lutheran blood group], ICAM4 [Landsteiner-Wiener blood group], SLC4A1 [Diego blood group], AQP1 [Colton blood group], ERMAP [Scianna blood group]02PHOX2B (paired-like homeobox 2b) (eg, congenital central hypoventilation syndrome), duplication/deletion analysis PLN (phospholamban) (eg, dilated cardiomyopathy, hypertrophic cardiomyopathy), full gene sequence RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene) RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene), performed on cell-free fetal DNA in maternal blood (For human erythrocyte gene analysis of RHD, use a separate unit of 81403) SH2D1A (SH2 domain containing 1A) (eg, X-linked lymphoproliferative syndrome), duplication/deletion analysis TWIST1 (twist homolog 1 [Drosophila]) (eg, Saethre-Chotzen syndrome), duplication/deletion analysis UBA1 (ubiquitin-like modifier activating enzyme 1) (eg, spinal muscular atrophy, X-linked), targeted sequence analysis (eg, exon 15) VHL (von Hippel-Lindau tumor suppressor) (eg, von Hippel-Lindau familial cancer syndrome), deletion/duplication analysis VWF (von Willebrand factor) (eg, von Willebrand disease types 2A, 2B, 2M), targeted sequence analysis (eg, exon 28)"
81437,"Hereditary neuroendocrine tumor disorders (eg, medullary thyroid carcinoma, parathyroid carcinoma, malignant pheochromocytoma or paraganglioma); genomic sequence analysis panel, must include sequencing of at least 6 genes, including MAX, SDHB, SDHC, SDHD, TMEM127, and VHL",81403,"Molecular pathology procedure, Level 4 (eg, analysis of single exon by DNA sequence analysis, analysis of >10 amplicons using multiplex PCR in 2 or more independent reactions, mutation scanning or duplication/deletion variants of 2-5 exons) ANG (angiogenin, ribonuclease, RNase A family, 5) (eg, amyotrophic lateral sclerosis), full gene sequence ARX (aristaless-related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), duplication/deletion analysis CEL (carboxyl ester lipase [bile salt-stimulated lipase]) (eg, maturity-onset diabetes of the young [MODY]), targeted sequence analysis of exon 11 (eg, c.1785delC, c.1686delT) CTNNB1 (catenin [cadherin-associated protein], beta 1, 88kDa) (eg, desmoid tumors), targeted sequence analysis (eg, exon 3) DAZ/SRY (deleted in azoospermia and sex determining region Y) (eg, male infertility), common deletions (eg, AZFa, AZFb, AZFc, AZFd) DNMT3A (DNA [cytosine-5-]-methyltransferase 3 alpha) (eg, acute myeloid leukemia), targeted sequence analysis (eg, exon 23) EPCAM (epithelial cell adhesion molecule) (eg, Lynch syndrome), duplication/deletion analysis F8 (coagulation factor VIII) (eg, hemophilia A), inversion analysis, intron 1 and intron 22A F12 (coagulation factor XII [Hageman factor]) (eg, angioedema, hereditary, type III; factor XII deficiency), targeted sequence analysis of exon 9 FGFR3 (fibroblast growth factor receptor 3) (eg, isolated craniosynostosis), targeted sequence analysis (eg, exon 7) (For targeted sequence analysis of multiple FGFR3 exons, use 81404) GJB1 (gap junction protein, beta 1) (eg, Charcot-Marie-Tooth X-linked), full gene sequence GNAQ (guanine nucleotide-binding protein G[q] subunit alpha) (eg, uveal melanoma), common variants (eg, R183, Q209) Human erythrocyte antigen gene analyses (eg, SLC14A1 [Kidd blood group], BCAM [Lutheran blood group], ICAM4 [Landsteiner-Wiener blood group], SLC4A1 [Diego blood group], AQP1 [Colton blood group], ERMAP [Scianna blood group]02PHOX2B (paired-like homeobox 2b) (eg, congenital central hypoventilation syndrome), duplication/deletion analysis PLN (phospholamban) (eg, dilated cardiomyopathy, hypertrophic cardiomyopathy), full gene sequence RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene) RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene), performed on cell-free fetal DNA in maternal blood (For human erythrocyte gene analysis of RHD, use a separate unit of 81403) SH2D1A (SH2 domain containing 1A) (eg, X-linked lymphoproliferative syndrome), duplication/deletion analysis TWIST1 (twist homolog 1 [Drosophila]) (eg, Saethre-Chotzen syndrome), duplication/deletion analysis UBA1 (ubiquitin-like modifier activating enzyme 1) (eg, spinal muscular atrophy, X-linked), targeted sequence analysis (eg, exon 15) VHL (von Hippel-Lindau tumor suppressor) (eg, von Hippel-Lindau familial cancer syndrome), deletion/duplication analysis VWF (von Willebrand factor) (eg, von Willebrand disease types 2A, 2B, 2M), targeted sequence analysis (eg, exon 28)"
81438,"Hereditary neuroendocrine tumor disorders (eg, medullary thyroid carcinoma, parathyroid carcinoma, malignant pheochromocytoma or paraganglioma); duplication/deletion analysis panel, must include analyses for SDHB, SDHC, SDHD, and VHL",81403,"Molecular pathology procedure, Level 4 (eg, analysis of single exon by DNA sequence analysis, analysis of >10 amplicons using multiplex PCR in 2 or more independent reactions, mutation scanning or duplication/deletion variants of 2-5 exons) ANG (angiogenin, ribonuclease, RNase A family, 5) (eg, amyotrophic lateral sclerosis), full gene sequence ARX (aristaless-related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), duplication/deletion analysis CEL (carboxyl ester lipase [bile salt-stimulated lipase]) (eg, maturity-onset diabetes of the young [MODY]), targeted sequence analysis of exon 11 (eg, c.1785delC, c.1686delT) CTNNB1 (catenin [cadherin-associated protein], beta 1, 88kDa) (eg, desmoid tumors), targeted sequence analysis (eg, exon 3) DAZ/SRY (deleted in azoospermia and sex determining region Y) (eg, male infertility), common deletions (eg, AZFa, AZFb, AZFc, AZFd) DNMT3A (DNA [cytosine-5-]-methyltransferase 3 alpha) (eg, acute myeloid leukemia), targeted sequence analysis (eg, exon 23) EPCAM (epithelial cell adhesion molecule) (eg, Lynch syndrome), duplication/deletion analysis F8 (coagulation factor VIII) (eg, hemophilia A), inversion analysis, intron 1 and intron 22A F12 (coagulation factor XII [Hageman factor]) (eg, angioedema, hereditary, type III; factor XII deficiency), targeted sequence analysis of exon 9 FGFR3 (fibroblast growth factor receptor 3) (eg, isolated craniosynostosis), targeted sequence analysis (eg, exon 7) (For targeted sequence analysis of multiple FGFR3 exons, use 81404) GJB1 (gap junction protein, beta 1) (eg, Charcot-Marie-Tooth X-linked), full gene sequence GNAQ (guanine nucleotide-binding protein G[q] subunit alpha) (eg, uveal melanoma), common variants (eg, R183, Q209) Human erythrocyte antigen gene analyses (eg, SLC14A1 [Kidd blood group], BCAM [Lutheran blood group], ICAM4 [Landsteiner-Wiener blood group], SLC4A1 [Diego blood group], AQP1 [Colton blood group], ERMAP [Scianna blood group]02PHOX2B (paired-like homeobox 2b) (eg, congenital central hypoventilation syndrome), duplication/deletion analysis PLN (phospholamban) (eg, dilated cardiomyopathy, hypertrophic cardiomyopathy), full gene sequence RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene) RHD (Rh blood group, D antigen) (eg, hemolytic disease of the fetus and newborn, Rh maternal/fetal compatibility), deletion analysis (eg, exons 4, 5, and 7, pseudogene), performed on cell-free fetal DNA in maternal blood (For human erythrocyte gene analysis of RHD, use a separate unit of 81403) SH2D1A (SH2 domain containing 1A) (eg, X-linked lymphoproliferative syndrome), duplication/deletion analysis TWIST1 (twist homolog 1 [Drosophila]) (eg, Saethre-Chotzen syndrome), duplication/deletion analysis UBA1 (ubiquitin-like modifier activating enzyme 1) (eg, spinal muscular atrophy, X-linked), targeted sequence analysis (eg, exon 15) VHL (von Hippel-Lindau tumor suppressor) (eg, von Hippel-Lindau familial cancer syndrome), deletion/duplication analysis VWF (von Willebrand factor) (eg, von Willebrand disease types 2A, 2B, 2M), targeted sequence analysis (eg, exon 28)"
81272,"KIT (v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog) (eg, gastrointestinal stromal tumor [GIST], acute myeloid leukemia, melanoma), gene analysis, targeted sequence analysis (eg, exons 8, 11, 13, 17, 18)",81404,"Molecular pathology procedure, Level 5 (eg, analysis of 2-5 exons by DNA sequence analysis, mutation scanning or duplication/deletion variants of 6-10 exons, or characterization of a dynamic mutation disorder/triplet repeat by Southern blot analysis) ACADS (acyl-CoA dehydrogenase, C-2 to C-3 short chain) (eg, short chain acyl-CoA dehydrogenase deficiency), targeted sequence analysis (eg, exons 5 and 6) AQP2 (aquaporin 2 [collecting duct]) (eg, nephrogenic diabetes insipidus), full gene sequence ARX (aristaless related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), full gene sequence AVPR2 (arginine vasopressin receptor 2) (eg, nephrogenic diabetes insipidus), full gene sequence BBS10 (Bardet-Biedl syndrome 10) (eg, Bardet-Biedl syndrome), full gene sequence BTD (biotinidase) (eg, biotinidase deficiency), full gene sequence C10orf2 (chromosome 10 open reading frame 2) (eg, mitochondrial DNA depletion syndrome), full gene sequence CAV3 (caveolin 3) (eg, CAV3-related distal myopathy, limb-girdle muscular dystrophy type 1C), full gene sequence CD40LG (CD40 ligand) (eg, X-linked hyper IgM syndrome), full gene sequence CDKN2A (cyclin-dependent kinase inhibitor 2A) (eg, CDKN2A-related cutaneous malignant melanoma, familial atypical mole-malignant melanoma syndrome), full gene sequence CLRN1 (clarin 1) (eg, Usher syndrome, type 3), full gene sequence COX6B1 (cytochrome c oxidase subunit VIb polypeptide 1) (eg, mitochondrial respiratory chain complex IV deficiency), full gene sequence CPT2 (carnitine palmitoyltransferase 2) (eg, carnitine palmitoyltransferase II deficiency), full gene sequence CRX (cone-rod homeobox) (eg, cone-rod dystrophy 2, Leber congenital amaurosis), full gene sequence CYP1B1 (cytochrome P450, family 1, subfamily B, polypeptide 1) (eg, primary congenital glaucoma), full gene sequence EGR2 (early growth response 2) (eg, Charcot-Marie-Tooth), full gene sequence EMD (emerin) (eg, Emery-Dreifuss muscular dystro05binding homeobox 2) (eg, Mowat-Wilson syndrome), duplication/deletion analysis ZNF41 (zinc finger protein 41) (eg, X-linked mental retardation 89), full gene sequence"
81311,"NRAS (neuroblastoma RAS viral [v-ras] oncogene homolog) (eg, colorectal carcinoma), gene analysis, variants in exon 2 (eg, codons 12 and 13) and exon 3 (eg, codon 61)",81404,"Molecular pathology procedure, Level 5 (eg, analysis of 2-5 exons by DNA sequence analysis, mutation scanning or duplication/deletion variants of 6-10 exons, or characterization of a dynamic mutation disorder/triplet repeat by Southern blot analysis) ACADS (acyl-CoA dehydrogenase, C-2 to C-3 short chain) (eg, short chain acyl-CoA dehydrogenase deficiency), targeted sequence analysis (eg, exons 5 and 6) AQP2 (aquaporin 2 [collecting duct]) (eg, nephrogenic diabetes insipidus), full gene sequence ARX (aristaless related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), full gene sequence AVPR2 (arginine vasopressin receptor 2) (eg, nephrogenic diabetes insipidus), full gene sequence BBS10 (Bardet-Biedl syndrome 10) (eg, Bardet-Biedl syndrome), full gene sequence BTD (biotinidase) (eg, biotinidase deficiency), full gene sequence C10orf2 (chromosome 10 open reading frame 2) (eg, mitochondrial DNA depletion syndrome), full gene sequence CAV3 (caveolin 3) (eg, CAV3-related distal myopathy, limb-girdle muscular dystrophy type 1C), full gene sequence CD40LG (CD40 ligand) (eg, X-linked hyper IgM syndrome), full gene sequence CDKN2A (cyclin-dependent kinase inhibitor 2A) (eg, CDKN2A-related cutaneous malignant melanoma, familial atypical mole-malignant melanoma syndrome), full gene sequence CLRN1 (clarin 1) (eg, Usher syndrome, type 3), full gene sequence COX6B1 (cytochrome c oxidase subunit VIb polypeptide 1) (eg, mitochondrial respiratory chain complex IV deficiency), full gene sequence CPT2 (carnitine palmitoyltransferase 2) (eg, carnitine palmitoyltransferase II deficiency), full gene sequence CRX (cone-rod homeobox) (eg, cone-rod dystrophy 2, Leber congenital amaurosis), full gene sequence CYP1B1 (cytochrome P450, family 1, subfamily B, polypeptide 1) (eg, primary congenital glaucoma), full gene sequence EGR2 (early growth response 2) (eg, Charcot-Marie-Tooth), full gene sequence EMD (emerin) (eg, Emery-Dreifuss muscular dystro05binding homeobox 2) (eg, Mowat-Wilson syndrome), duplication/deletion analysis ZNF41 (zinc finger protein 41) (eg, X-linked mental retardation 89), full gene sequence"
81314,"PDGFRA (platelet-derived growth factor receptor, alpha polypeptide) (eg, gastrointestinal stromal tumor [GIST]), gene analysis, targeted sequence analysis (eg, exons 12, 18)",81404,"Molecular pathology procedure, Level 5 (eg, analysis of 2-5 exons by DNA sequence analysis, mutation scanning or duplication/deletion variants of 6-10 exons, or characterization of a dynamic mutation disorder/triplet repeat by Southern blot analysis) ACADS (acyl-CoA dehydrogenase, C-2 to C-3 short chain) (eg, short chain acyl-CoA dehydrogenase deficiency), targeted sequence analysis (eg, exons 5 and 6) AQP2 (aquaporin 2 [collecting duct]) (eg, nephrogenic diabetes insipidus), full gene sequence ARX (aristaless related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), full gene sequence AVPR2 (arginine vasopressin receptor 2) (eg, nephrogenic diabetes insipidus), full gene sequence BBS10 (Bardet-Biedl syndrome 10) (eg, Bardet-Biedl syndrome), full gene sequence BTD (biotinidase) (eg, biotinidase deficiency), full gene sequence C10orf2 (chromosome 10 open reading frame 2) (eg, mitochondrial DNA depletion syndrome), full gene sequence CAV3 (caveolin 3) (eg, CAV3-related distal myopathy, limb-girdle muscular dystrophy type 1C), full gene sequence CD40LG (CD40 ligand) (eg, X-linked hyper IgM syndrome), full gene sequence CDKN2A (cyclin-dependent kinase inhibitor 2A) (eg, CDKN2A-related cutaneous malignant melanoma, familial atypical mole-malignant melanoma syndrome), full gene sequence CLRN1 (clarin 1) (eg, Usher syndrome, type 3), full gene sequence COX6B1 (cytochrome c oxidase subunit VIb polypeptide 1) (eg, mitochondrial respiratory chain complex IV deficiency), full gene sequence CPT2 (carnitine palmitoyltransferase 2) (eg, carnitine palmitoyltransferase II deficiency), full gene sequence CRX (cone-rod homeobox) (eg, cone-rod dystrophy 2, Leber congenital amaurosis), full gene sequence CYP1B1 (cytochrome P450, family 1, subfamily B, polypeptide 1) (eg, primary congenital glaucoma), full gene sequence EGR2 (early growth response 2) (eg, Charcot-Marie-Tooth), full gene sequence EMD (emerin) (eg, Emery-Dreifuss muscular dystro05binding homeobox 2) (eg, Mowat-Wilson syndrome), duplication/deletion analysis ZNF41 (zinc finger protein 41) (eg, X-linked mental retardation 89), full gene sequence"
81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",81404,"Molecular pathology procedure, Level 5 (eg, analysis of 2-5 exons by DNA sequence analysis, mutation scanning or duplication/deletion variants of 6-10 exons, or characterization of a dynamic mutation disorder/triplet repeat by Southern blot analysis) ACADS (acyl-CoA dehydrogenase, C-2 to C-3 short chain) (eg, short chain acyl-CoA dehydrogenase deficiency), targeted sequence analysis (eg, exons 5 and 6) AQP2 (aquaporin 2 [collecting duct]) (eg, nephrogenic diabetes insipidus), full gene sequence ARX (aristaless related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), full gene sequence AVPR2 (arginine vasopressin receptor 2) (eg, nephrogenic diabetes insipidus), full gene sequence BBS10 (Bardet-Biedl syndrome 10) (eg, Bardet-Biedl syndrome), full gene sequence BTD (biotinidase) (eg, biotinidase deficiency), full gene sequence C10orf2 (chromosome 10 open reading frame 2) (eg, mitochondrial DNA depletion syndrome), full gene sequence CAV3 (caveolin 3) (eg, CAV3-related distal myopathy, limb-girdle muscular dystrophy type 1C), full gene sequence CD40LG (CD40 ligand) (eg, X-linked hyper IgM syndrome), full gene sequence CDKN2A (cyclin-dependent kinase inhibitor 2A) (eg, CDKN2A-related cutaneous malignant melanoma, familial atypical mole-malignant melanoma syndrome), full gene sequence CLRN1 (clarin 1) (eg, Usher syndrome, type 3), full gene sequence COX6B1 (cytochrome c oxidase subunit VIb polypeptide 1) (eg, mitochondrial respiratory chain complex IV deficiency), full gene sequence CPT2 (carnitine palmitoyltransferase 2) (eg, carnitine palmitoyltransferase II deficiency), full gene sequence CRX (cone-rod homeobox) (eg, cone-rod dystrophy 2, Leber congenital amaurosis), full gene sequence CYP1B1 (cytochrome P450, family 1, subfamily B, polypeptide 1) (eg, primary congenital glaucoma), full gene sequence EGR2 (early growth response 2) (eg, Charcot-Marie-Tooth), full gene sequence EMD (emerin) (eg, Emery-Dreifuss muscular dystro05binding homeobox 2) (eg, Mowat-Wilson syndrome), duplication/deletion analysis ZNF41 (zinc finger protein 41) (eg, X-linked mental retardation 89), full gene sequence"
81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",81404,"Molecular pathology procedure, Level 5 (eg, analysis of 2-5 exons by DNA sequence analysis, mutation scanning or duplication/deletion variants of 6-10 exons, or characterization of a dynamic mutation disorder/triplet repeat by Southern blot analysis) ACADS (acyl-CoA dehydrogenase, C-2 to C-3 short chain) (eg, short chain acyl-CoA dehydrogenase deficiency), targeted sequence analysis (eg, exons 5 and 6) AQP2 (aquaporin 2 [collecting duct]) (eg, nephrogenic diabetes insipidus), full gene sequence ARX (aristaless related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), full gene sequence AVPR2 (arginine vasopressin receptor 2) (eg, nephrogenic diabetes insipidus), full gene sequence BBS10 (Bardet-Biedl syndrome 10) (eg, Bardet-Biedl syndrome), full gene sequence BTD (biotinidase) (eg, biotinidase deficiency), full gene sequence C10orf2 (chromosome 10 open reading frame 2) (eg, mitochondrial DNA depletion syndrome), full gene sequence CAV3 (caveolin 3) (eg, CAV3-related distal myopathy, limb-girdle muscular dystrophy type 1C), full gene sequence CD40LG (CD40 ligand) (eg, X-linked hyper IgM syndrome), full gene sequence CDKN2A (cyclin-dependent kinase inhibitor 2A) (eg, CDKN2A-related cutaneous malignant melanoma, familial atypical mole-malignant melanoma syndrome), full gene sequence CLRN1 (clarin 1) (eg, Usher syndrome, type 3), full gene sequence COX6B1 (cytochrome c oxidase subunit VIb polypeptide 1) (eg, mitochondrial respiratory chain complex IV deficiency), full gene sequence CPT2 (carnitine palmitoyltransferase 2) (eg, carnitine palmitoyltransferase II deficiency), full gene sequence CRX (cone-rod homeobox) (eg, cone-rod dystrophy 2, Leber congenital amaurosis), full gene sequence CYP1B1 (cytochrome P450, family 1, subfamily B, polypeptide 1) (eg, primary congenital glaucoma), full gene sequence EGR2 (early growth response 2) (eg, Charcot-Marie-Tooth), full gene sequence EMD (emerin) (eg, Emery-Dreifuss muscular dystro05binding homeobox 2) (eg, Mowat-Wilson syndrome), duplication/deletion analysis ZNF41 (zinc finger protein 41) (eg, X-linked mental retardation 89), full gene sequence"
81434,"Hereditary retinal disorders (eg, retinitis pigmentosa, Leber congenital amaurosis, cone-rod dystrophy), genomic sequence analysis panel, must include sequencing of at least 15 genes, including ABCA4, CNGA1, CRB1, EYS, PDE6A, PDE6B, PRPF31, PRPH2, RDH12, RHO, RP1, RP2, RPE65, RPGR, and USH2A",81404,"Molecular pathology procedure, Level 5 (eg, analysis of 2-5 exons by DNA sequence analysis, mutation scanning or duplication/deletion variants of 6-10 exons, or characterization of a dynamic mutation disorder/triplet repeat by Southern blot analysis) ACADS (acyl-CoA dehydrogenase, C-2 to C-3 short chain) (eg, short chain acyl-CoA dehydrogenase deficiency), targeted sequence analysis (eg, exons 5 and 6) AQP2 (aquaporin 2 [collecting duct]) (eg, nephrogenic diabetes insipidus), full gene sequence ARX (aristaless related homeobox) (eg, X-linked lissencephaly with ambiguous genitalia, X-linked mental retardation), full gene sequence AVPR2 (arginine vasopressin receptor 2) (eg, nephrogenic diabetes insipidus), full gene sequence BBS10 (Bardet-Biedl syndrome 10) (eg, Bardet-Biedl syndrome), full gene sequence BTD (biotinidase) (eg, biotinidase deficiency), full gene sequence C10orf2 (chromosome 10 open reading frame 2) (eg, mitochondrial DNA depletion syndrome), full gene sequence CAV3 (caveolin 3) (eg, CAV3-related distal myopathy, limb-girdle muscular dystrophy type 1C), full gene sequence CD40LG (CD40 ligand) (eg, X-linked hyper IgM syndrome), full gene sequence CDKN2A (cyclin-dependent kinase inhibitor 2A) (eg, CDKN2A-related cutaneous malignant melanoma, familial atypical mole-malignant melanoma syndrome), full gene sequence CLRN1 (clarin 1) (eg, Usher syndrome, type 3), full gene sequence COX6B1 (cytochrome c oxidase subunit VIb polypeptide 1) (eg, mitochondrial respiratory chain complex IV deficiency), full gene sequence CPT2 (carnitine palmitoyltransferase 2) (eg, carnitine palmitoyltransferase II deficiency), full gene sequence CRX (cone-rod homeobox) (eg, cone-rod dystrophy 2, Leber congenital amaurosis), full gene sequence CYP1B1 (cytochrome P450, family 1, subfamily B, polypeptide 1) (eg, primary congenital glaucoma), full gene sequence EGR2 (early growth response 2) (eg, Charcot-Marie-Tooth), full gene sequence EMD (emerin) (eg, Emery-Dreifuss muscular dystro05binding homeobox 2) (eg, Mowat-Wilson syndrome), duplication/deletion analysis ZNF41 (zinc finger protein 41) (eg, X-linked mental retardation 89), full gene sequence"
